"part","uk_qty","de_qty"
"97-990074","0","0"
"97-990075","5","5"
"97-990076","3","3"
"97-990077","5","5"
"97-990078","5","5"
"97-990081","0","0"
"97-990082","0","0"
"97-990083","0","0"
"97-990084","0","0"
"97-990087","5","5"
"97-990088","4","4"
"97-990089","0","0"
"97-990090","0","0"
"97-990091","0","0"
"97-990095","0","0"
"97-990096","0","0"
"97-990097","5","5"
"97-990099","0","0"
"97-990100","5","5"
"97-990107","5","5"
"97-990108","3","3"
"97-990109","0","0"
"97-990110","0","0"
"97-990111","0","0"
"97-990112","0","0"
"97-990113","0","0"
"97-990114","0","0"
"97-990115","0","0"
"97-990116","0","0"
"97-990117","0","0"
"97-990118","0","0"
"97-990119","0","0"
"97-990120","0","0"
"97-990121","0","0"
"97-990122","5","5"
"97-990123","5","5"
"97-990124","5","5"
"97-990125","5","5"
"97-990126","0","0"
"97-990127","2","2"
"97-990128","3","3"
"97-990129","4","4"
"97-990130","5","5"
"97-990131","5","5"
"97-990132","4","4"
"97-990133","0","0"
"97-990134","0","0"
"97-990135","0","0"
"97-990136","3","3"
"97-990137","5","5"
"97-990138","5","5"
"97-990139","5","5"
"97-990140","0","0"
"97-990141","0","0"
"97-990142","5","5"
"97-990143","5","5"
"97-990144","5","5"
"97-990145","5","5"
"97-990146","1","1"
"97-990147","0","0"
"97-990148","0","0"
"97-990149","0","0"
"97-990150","0","0"
"97-990151","5","5"
"97-990152","5","5"
"97-990153","3","3"
"97-990154","5","5"
"97-990155","3","3"
"97-990156","0","0"
"97-990157","0","0"
"97-990158","0","0"
"97-990159","0","0"
"97-990160","0","0"
"97-990161","0","0"
"97-990162","5","5"
"97-990176","0","0"
"97-990177","0","0"
"97-990181","0","0"
"97-990190","5","5"
"97-990193","5","5"
"97-990194","0","0"
"97-990220","5","5"
"97-990221","5","5"
"97-990228","5","5"
"97-990229","4","4"
"97-990230","3","3"
"97-990231","3","3"
"97-990232","5","5"
"97-990233","3","3"
"97-990234","5","5"
"97-990238","4","4"
"97-990239","4","4"
"97-990240","0","0"
"97-990241","5","5"
"97-990242","0","0"
"97-990243","0","0"
"97-990244","0","0"
"97-990245","0","0"
"97-990246","0","0"
"97-990248","0","0"
"97-990249","0","0"
"97-990250","0","0"
"97-990251","0","0"
"97-990253","0","0"
"97-990254","0","0"
"97-990255","0","0"
"97-990256","0","0"
"97-990257","5","5"
"97-990258","0","0"
"97-990259","0","0"
"97-990260","4","4"
"97-990261","5","5"
"97-990262","5","5"
"97-990263","0","0"
"97-990264","0","0"
"97-990265","0","0"
"97-990266","0","0"
"97-990267","0","0"
"97-990268","5","5"
"97-990269","0","0"
"97-990270","0","0"
"97-990271","0","0"
"97-990272","0","0"
"97-990273","0","0"
"97-990274","0","0"
"97-990275","0","0"
"97-990276","0","0"
"97-990277","0","0"
"97-990278","4","4"
"97-990279","0","0"
"97-990280","0","0"
"97-990281","0","0"
"97-990282","5","5"
"97-990283","5","5"
"97-990284","3","3"
"97-990285","4","4"
"97-990286","5","5"
"97-990287","5","5"
"97-990288","0","0"
"97-990289","0","0"
"97-990290","0","0"
"97-990291","0","0"
"97-990293","0","0"
"97-990294","0","0"
"97-990295","0","0"
"97-990296","0","0"
"97-990297","0","0"
"97-990298","0","0"
"97-990299","0","0"
"97-990300","3","3"
"97-990301","5","5"
"97-990302","0","0"
"97-990303","0","0"
"97-990304","0","0"
"97-990305","0","0"
"97-990306","0","0"
"97-990307","0","0"
"97-990308","0","0"
"97-990309","0","0"
"97-990310","0","0"
"97-990311","0","0"
"97-990312","0","0"
"97-990313","0","0"
"97-990314","0","0"
"97-990315","0","0"
"97-990316","0","0"
"97-990318","5","5"
"97-990319","0","0"
"97-990320","4","4"
"97-990321","0","0"
"97-990322","5","5"
"97-990323","0","0"
"97-990324","5","5"
"97-990326","3","3"
"97-990327","0","0"
"97-990328","0","0"
"97-990329","0","0"
"97-990330","0","0"
"97-990332","4","4"
"97-990333","0","0"
"97-990334","2","2"
"97-990335","3","3"
"97-990336","0","0"
"97-990337","0","0"
"97-990338","0","0"
"97-990339","0","0"
"97-990340","0","0"
"97-990341","0","0"
"97-990342","0","0"
"97-990343","0","0"
"97-990344","0","0"
"97-990345","0","0"
"97-990346","0","0"
"97-990347","0","0"
"97-990348","5","5"
"97-990349","0","0"
"97-990350","5","5"
"97-990351","0","0"
"97-990352","0","0"
"97-990353","0","0"
"97-990354","0","0"
"97-990355","0","0"
"97-990356","0","0"
"97-990357","0","0"
"97-990358","0","0"
"97-990359","0","0"
"97-990360","0","0"
"97-990362","5","5"
"97-990368","2","2"
"97-990371","0","0"
"97-990372","0","0"
"97-990375","5","5"
"97-990377","0","0"
"97-990379","0","0"
"97-990380","0","0"
"97-990382","0","0"
"97-990383","0","0"
"97-990384","4","4"
"97-990386","0","0"
"97-990387","3","3"
"97-990390","5","5"
"97-990391","0","0"
"97-990392","5","5"
"97-990393","0","0"
"97-990394","0","0"
"97-990395","0","0"
"97-990396","0","0"
"97-990397","4","4"
"97-990398","0","0"
"97-990399","0","0"
"97-990400","0","0"
"97-990401","0","0"
"97-990402","5","5"
"97-990403","3","3"
"97-990404","0","0"
"97-990405","0","0"
"97-990406","0","0"
"97-990407","0","0"
"97-990408","0","0"
"97-990409","0","0"
"97-990410","0","0"
"97-990411","0","0"
"97-990412","0","0"
"97-990413","0","0"
"97-990414","0","0"
"97-990415","0","0"
"97-990416","0","0"
"97-990417","0","0"
"97-990418","0","0"
"97-990419","3","3"
"97-990420","3","3"
"97-990421","4","4"
"97-990422","0","0"
"97-990423","0","0"
"97-990424","0","0"
"97-990425","5","5"
"97-990426","4","4"
"97-990427","0","0"
"97-990428","0","0"
"97-990429","0","0"
"97-990430","0","0"
"97-990431","0","0"
"97-990432","5","5"
"97-990434","0","0"
"97-990439","5","5"
"97-990440","5","5"
"97-990441","5","5"
"97-990442","5","5"
"97-990444","5","5"
"97-990445","0","0"
"97-990446","0","0"
"97-990447","0","0"
"97-990448","0","0"
"97-990449","0","0"
"97-990450","0","0"
"97-990451","5","5"
"97-990452","5","5"
"97-990453","3","3"
"97-990460","0","0"
"97-990461","0","0"
"97-990462","4","4"
"97-990463","0","0"
"97-990464","0","0"
"97-990465","0","0"
"97-990466","0","0"
"97-990468","3","3"
"97-990475","0","0"
"97-990476","0","0"
"97-990482","5","5"
"97-990489","4","4"
"97-990495","0","0"
"97-990496","5","5"
"97-990499","2","2"
"97-990530","0","0"
"97-990534","0","0"
"97-990538","0","0"
"97-990539","0","0"
"97-990543","0","0"
"97-990544","0","0"
"97-990546","5","5"
"97-990547","4","4"
"97-990548","5","5"
"97-990549","4","4"
"97-990551","0","0"
"97-990557","0","0"
"97-990558","0","0"
"97-990559","0","0"
"97-990564","3","3"
"97-990568","0","0"
"97-990573","0","0"
"97-990581","0","0"
"97-990582","5","5"
"97-990595","0","0"
"97-990596","0","0"
"97-990609","0","0"
"97-990611","0","0"
"97-990626","5","5"
"97-990658","5","5"
"97-990659","0","0"
"97-990660","0","0"
"97-990673","0","0"
"97-990674","0","0"
"97-990676","5","5"
"97-990683","5","5"
"97-990685","0","0"
"97-990701","0","0"
"97-990718","0","0"
"97-990719","4","4"
"97-990722","0","0"
"97-990723","0","0"
"97-990724","0","0"
"97-990725","0","0"
"97-990726","0","0"
"97-990727","0","0"
"97-990728","0","0"
"97-990730","0","0"
"97-990731","0","0"
"97-990732","0","0"
"97-990735","0","0"
"97-990736","0","0"
"97-990737","0","0"
"97-990738","4","4"
"97-990739","0","0"
"97-990740","0","0"
"97-990741","0","0"
"97-990742","0","0"
"97-990743","0","0"
"97-990745","0","0"
"97-990748","0","0"
"97-990754","0","0"
"97-990755","0","0"
"97-990759","0","0"
"97-990761","5","5"
"97-990762","0","0"
"97-990765","4","4"
"97-990766","3","3"
"97-990768","5","5"
"97-990769","0","0"
"97-990771","4","4"
"97-990776","0","0"
"97-990777","5","5"
"97-991192","0","0"
"97-991193","0","0"
"97-991194","0","0"
"97-992000","5","5"
"97-992001","5","5"
"97-992002","5","5"
"97-992003","5","5"
"97-992004","0","0"
"97-992005","5","5"
"97-992006","2","2"
"97-992007","0","0"
"97-992008","5","5"
"97-992009","0","0"
"97-992010","3","3"
"97-992011","5","5"
"97-992012","5","5"
"97-992013","5","5"
"97-992014","1","1"
"97-992015","1","1"
"97-992016","5","5"
"97-992017","5","5"
"97-992018","5","5"
"97-992019","5","5"
"97-992020","5","5"
"97-992021","2","2"
"97-992022","5","5"
"97-992023","5","5"
"97-992024","4","4"
"97-992025","5","5"
"97-992026","5","5"
"97-992027","5","5"
"97-992028","5","5"
"97-992029","5","5"
"97-992030","5","5"
"97-992031","5","5"
"97-992032","5","5"
"97-992033","5","5"
"97-992034","5","5"
"97-992035","5","5"
"97-992036","5","5"
"97-992037","5","5"
"97-992038","0","0"
"97-992039","1","1"
"97-992040","5","5"
"97-992041","5","5"
"97-992042","5","5"
"97-992043","5","5"
"97-992044","4","4"
"97-992045","5","5"
"97-992046","5","5"
"97-992047","1","1"
"97-992048","5","5"
"97-992049","1","1"
"97-992050","5","5"
"97-992051","5","5"
"97-992052","5","5"
"97-992053","5","5"
"97-992054","5","5"
"97-992055","5","5"
"97-992056","5","5"
"97-992057","5","5"
"97-992058","5","5"
"97-992059","5","5"
"97-992060","5","5"
"97-992061","5","5"
"97-992062","5","5"
"97-992063","5","5"
"97-992064","5","5"
"97-992065","5","5"
"97-992066","0","0"
"97-992067","0","0"
"97-992068","0","0"
"97-992069","0","0"
"97-992070","0","0"
"97-992071","0","0"
"97-992072","5","5"
"97-992073","0","0"
"97-992074","0","0"
"97-992075","0","0"
"97-992076","0","0"
"97-992077","0","0"
"97-992078","0","0"
"97-992079","0","0"
"97-992080","0","0"
"97-992081","5","5"
"97-992082","0","0"
"97-992083","0","0"
"97-992084","0","0"
"97-992085","0","0"
"97-992086","0","0"
"97-992087","0","0"
"97-992088","0","0"
"97-992089","0","0"
"97-992090","0","0"
"97-992091","0","0"
"97-992092","0","0"
"97-992093","0","0"
"97-992094","0","0"
"97-992095","0","0"
"97-992096","0","0"
"97-992097","0","0"
"97-992098","0","0"
"97-992099","0","0"
"97-992100","0","0"
"97-992101","0","0"
"97-992102","0","0"
"97-992103","0","0"
"97-992104","0","0"
"97-992105","0","0"
"97-992106","0","0"
"97-992107","0","0"
"97-992108","0","0"
"97-992109","0","0"
"97-992110","0","0"
"97-992111","0","0"
"97-992112","0","0"
"97-992113","0","0"
"97-992114","0","0"
"97-992115","0","0"
"97-992116","0","0"
"97-992117","0","0"
"97-992118","0","0"
"97-992119","0","0"
"97-992120","3","3"
"97-992121","0","0"
"97-992122","0","0"
"97-992123","0","0"
"97-992124","0","0"
"97-992125","0","0"
"97-992126","0","0"
"97-992127","0","0"
"97-992128","0","0"
"97-992129","0","0"
"97-992130","0","0"
"97-992131","0","0"
"97-992132","0","0"
"97-992133","0","0"
"97-992134","0","0"
"97-992135","0","0"
"97-992136","0","0"
"97-992137","5","5"
"97-992138","4","4"
"97-992139","0","0"
"97-992140","5","5"
"97-992141","0","0"
"97-992142","0","0"
"97-992143","5","5"
"97-992144","4","4"
"97-992145","0","0"
"97-992146","0","0"
"97-992147","3","3"
"97-992148","0","0"
"97-992149","0","0"
"97-992150","3","3"
"97-992151","0","0"
"97-992152","0","0"
"97-992153","0","0"
"97-992154","0","0"
"97-992155","0","0"
"97-992156","0","0"
"97-992157","0","0"
"97-992158","0","0"
"97-992159","0","0"
"97-992160","0","0"
"97-992161","3","3"
"97-992162","0","0"
"97-992163","5","5"
"97-992164","0","0"
"97-992165","4","4"
"97-992166","5","5"
"97-992167","5","5"
"97-992168","5","5"
"97-992169","0","0"
"97-992170","0","0"
"97-992171","0","0"
"97-992172","0","0"
"97-992173","0","0"
"97-992174","0","0"
"97-992175","0","0"
"97-992176","0","0"
"97-992177","0","0"
"97-992178","0","0"
"97-992179","0","0"
"97-992180","0","0"
"97-992181","0","0"
"97-992182","0","0"
"97-992183","0","0"
"97-992184","0","0"
"97-992185","0","0"
"97-992186","0","0"
"97-992187","0","0"
"97-992188","0","0"
"97-992189","5","5"
"97-992190","0","0"
"97-992191","0","0"
"97-992192","0","0"
"97-992193","0","0"
"97-992194","0","0"
"97-992195","0","0"
"97-992196","0","0"
"97-992197","0","0"
"97-992198","0","0"
"97-992199","0","0"
"97-992200","0","0"
"97-992201","0","0"
"97-992202","5","5"
"97-992203","5","5"
"97-992204","0","0"
"97-992205","0","0"
"97-992206","0","0"
"97-992207","0","0"
"97-992208","0","0"
"97-992209","0","0"
"97-992210","0","0"
"97-992211","0","0"
"97-992212","0","0"
"97-992213","0","0"
"97-992214","0","0"
"97-992215","0","0"
"97-992216","0","0"
"97-992217","5","5"
"97-992218","0","0"
"97-992219","0","0"
"97-992220","1","1"
"97-992221","0","0"
"97-992222","0","0"
"97-992223","0","0"
"97-992224","0","0"
"97-992225","0","0"
"97-992226","0","0"
"97-992227","0","0"
"97-992228","0","0"
"97-992229","0","0"
"97-992230","0","0"
"97-992231","0","0"
"97-992232","0","0"
"97-992233","0","0"
"97-992234","0","0"
"97-992235","0","0"
"97-992236","0","0"
"97-992237","0","0"
"97-992238","0","0"
"97-992239","0","0"
"97-992240","0","0"
"97-992241","0","0"
"97-992242","0","0"
"97-992243","0","0"
"97-992244","0","0"
"97-992245","0","0"
"97-992246","0","0"
"97-992247","0","0"
"97-992248","0","0"
"97-992249","0","0"
"97-992250","0","0"
"97-992251","0","0"
"97-992252","0","0"
"97-992253","0","0"
"97-992254","0","0"
"97-992255","0","0"
"97-992256","0","0"
"97-992257","3","3"
"97-992258","0","0"
"97-992259","0","0"
"97-992260","0","0"
"97-992261","4","4"
"97-992262","0","0"
"97-992263","0","0"
"97-992264","0","0"
"97-992265","0","0"
"97-992266","0","0"
"97-992267","5","5"
"97-992268","0","0"
"97-992269","0","0"
"97-992270","4","4"
"97-992271","0","0"
"97-992272","0","0"
"97-992273","0","0"
"97-992274","4","4"
"97-992275","0","0"
"97-992276","0","0"
"97-992277","0","0"
"97-992278","0","0"
"97-992279","0","0"
"97-992280","5","5"
"97-992281","3","3"
"97-992282","0","0"
"97-992283","0","0"
"97-992284","0","0"
"97-992285","0","0"
"97-992286","0","0"
"97-992287","0","0"
"97-992288","0","0"
"97-992289","0","0"
"97-992290","0","0"
"97-992291","4","4"
"97-992292","0","0"
"97-992294","0","0"
"97-992295","0","0"
"97-992296","0","0"
"97-992297","0","0"
"97-992298","3","3"
"97-992299","0","0"
"97-992300","0","0"
"97-992301","0","0"
